id,name,provider,level,amount,deadline,project_types,requirements,description,contact_info,application_url,status,technology,created_at,updated_at,verification_level,verification_date,verification_source,verification_notes,last_data_check,data_source,deadline_status,amount_verified,deadline_verified,next_check_due
244,Office of Energy Efficiency and Renewable Energy,Department of Energy,federal,30% tax credit,Ongoing,"[""Energy Efficiency""]","[""Federal eligibility requirements"",""Application process"",""Compliance monitoring""]",Office of Energy Efficiency and Renewable Energy administered by Department of Energy providing federal funding for clean energy and sustainability projects.,Department of Energy Program Office,https://www.deptofenergy.gov/programs,Active,Energy Efficiency,2025-07-20 04:16:28.775859,2025-07-27 02:32:49.960246,3,2025-07-20 19:33:37.568947,DOE Program Categories,DOE programs verified as legitimate program categories,2025-07-22 15:55:12.057349,https://www.deptofenergy.gov/programs,ongoing,f,f,2025-08-22 15:55:12.057349
123,EPA Office of Research and Development,EPA ORD,federal,$2.5 billion research budget,ongoing,"[""Environmental Research"",""Clean Technology""]","[""Environmental research"",""Clean technology""]",Environmental research including clean energy and pollution prevention,,https://www.epa.gov/research,active,Environmental R&D,2025-06-26 21:43:59.276,2025-07-27 02:32:49.960246,3,2025-07-21 23:38:04.601866,Government Agency Verification,Government agencies verified as legitimate program categories,2025-07-22 15:55:12.057349,https://www.epa.gov/research,ongoing,f,f,2025-08-22 15:55:12.057349
120,Gates Foundation Clean Energy Catalyst,Gates Foundation,foundation,$2 billion initiative,ongoing,"[""Clean Energy Innovation"",""Technology Deployment""]","[""Clean energy breakthrough"",""Global deployment""]",Funding for breakthrough clean energy technologies and deployment,,https://www.gatesfoundation.org/our-work/programs/global-growth-and-opportunity/climate-and-energy,active,Clean Energy Catalyst,2025-06-26 21:43:59.276,2025-07-27 02:32:49.960246,2,2025-07-21 23:31:10.781879,Major Foundation Program Verification,Major foundation climate programs verified as legitimate categories,2025-07-22 15:55:12.057349,https://www.gatesfoundation.org/our-work/programs/global-growth-and-opportunity/climate-and-energy,ongoing,f,f,2025-10-22 15:55:12.057349
136,Interstate Renewable Energy Council,IREC,private,$100 million program coordination,ongoing,"[""Interstate Coordination"",""Renewable Standards""]","[""Renewable energy"",""Interstate commerce""]",Interstate coordination of renewable energy programs and standards,,https://irecusa.org/,active,Renewable Coordination,2025-06-26 21:44:28.605,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:00.411726,Industry Organization Verification,Industry associations and organizations verified as legitimate categories,2025-07-22 15:55:12.057349,https://irecusa.org/,ongoing,f,f,2025-10-22 15:55:12.057349
137,National Association of State Energy Officials,NASEO,private,$5 billion state program coordination,ongoing,"[""State Energy Programs"",""Federal Coordination""]","[""State energy office"",""Program coordination""]",Coordination of state energy programs and federal funding distribution,,https://www.naseo.org/,active,State Energy Coordination,2025-06-26 21:44:28.605,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:00.411726,Industry Organization Verification,Industry associations and organizations verified as legitimate categories,2025-07-22 15:55:12.057349,https://www.naseo.org/,ongoing,f,f,2025-10-22 15:55:12.057349
169,Northeast Energy Efficiency Partnerships,NEEP,private,$100 million coordination,ongoing,"[""Regional Efficiency"",""Partnership""]","[""Northeast state"",""Energy efficiency""]",Regional coordination of energy efficiency programs across Northeast states,,https://neep.org/,active,Regional Efficiency,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:00.411726,Industry Organization Verification,Industry associations and organizations verified as legitimate categories,2025-07-22 15:55:12.057349,https://neep.org/,ongoing,f,f,2025-10-22 15:55:12.057349
165,Empire State Development Strategic Investment Program,NY ESD,state,$750 million economic development,ongoing,"[""Economic Development"",""Strategic Investment""]","[""New York business"",""Strategic industry""]",Strategic investments in key industries including clean energy and advanced manufacturing,,https://esd.ny.gov/doing-business/incentives-tax-credits,active,Economic Development,2025-06-26 21:54:23.373,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://esd.ny.gov/doing-business/incentives-tax-credits,ongoing,f,f,2025-10-22 15:55:12.057349
167,NY Independent System Operator Market Programs,NYISO,utility,$2 billion market facilitation,ongoing,"[""Market Programs"",""Grid Services""]","[""Market participant"",""Grid services""]",Wholesale electricity market programs including demand response and capacity markets,,https://www.nyiso.com/markets-operations,active,Electricity Markets,2025-06-26 21:54:23.373,2025-07-27 02:32:49.960246,4,2025-07-21 23:38:02.663135,Utility and System Operator Verification,Utilities and system operators verified as legitimate entities,2025-07-22 15:55:12.057349,https://www.nyiso.com/markets-operations,ongoing,t,t,2025-07-29 15:55:12.057349
147,Delaware Sustainable Energy Utility,Delaware SEU,state,$100 million efficiency programs,ongoing,"[""Energy Efficiency"",""State Programs""]","[""Delaware location"",""Energy efficiency""]",Statewide energy efficiency and renewable energy programs,,https://www.energizedelaware.org/,active,State Energy Utility,2025-06-26 21:45:08.883,2025-07-27 02:32:49.960246,2,2025-07-21 23:37:56.867491,State Agency and Regional Organization Verification,State agencies and regional organizations verified as legitimate program categories,2025-07-22 15:55:12.057349,https://www.energizedelaware.org/,ongoing,f,f,2025-10-22 15:55:12.057349
173,Vermont Comprehensive Energy Plan,Vermont State,state,$200 million energy transformation,ongoing,"[""Energy Planning"",""Renewable Transition""]","[""Vermont location"",""Energy transition""]",Statewide comprehensive energy planning with renewable energy goals,,https://puc.vermont.gov/energy-plan,active,State Energy Planning,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:37:56.867491,State Agency and Regional Organization Verification,State agencies and regional organizations verified as legitimate program categories,2025-07-22 15:55:12.057349,https://puc.vermont.gov/energy-plan,ongoing,f,f,2025-10-22 15:55:12.057349
174,Massachusetts Green Communities Program,Massachusetts DOER,state,$150 million municipal grants,ongoing,"[""Municipal Grants"",""Green Communities""]","[""Massachusetts municipality"",""Clean energy project""]",Grant program for municipalities to implement clean energy projects,,https://www.mass.gov/green-communities,active,Municipal Energy,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:37:56.867491,State Agency and Regional Organization Verification,State agencies and regional organizations verified as legitimate program categories,2025-07-22 15:55:12.057349,https://www.mass.gov/green-communities,ongoing,f,f,2025-10-22 15:55:12.057349
175,Rhode Island Renewable Energy Fund,Rhode Island OER,state,$100 million renewable fund,ongoing,"[""Renewable Energy Fund"",""State Investment""]","[""Rhode Island project"",""Renewable energy""]",State renewable energy development fund supporting various clean energy projects,,https://www.energy.ri.gov/,active,State Renewable Fund,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:37:56.867491,State Agency and Regional Organization Verification,State agencies and regional organizations verified as legitimate program categories,2025-07-22 15:55:12.057349,https://www.energy.ri.gov/,ongoing,f,f,2025-10-22 15:55:12.057349
171,Connecticut Green Bank Residential Solar,CT Green Bank,state,$500 million solar financing,ongoing,"[""Solar Financing"",""Residential Solar""]","[""Connecticut property"",""Solar installation""]",Comprehensive residential and commercial solar financing programs,,https://www.ctgreenbank.com/solar/,active,Solar Finance,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://www.ctgreenbank.com/solar/,ongoing,f,f,2025-10-22 15:55:12.057349
172,New Jersey Clean Energy Program Solar,NJ BPU,state,$1 billion solar incentives,ongoing,"[""Solar Incentives"",""Net Metering""]","[""New Jersey property"",""Solar system""]",Comprehensive solar incentive programs including net metering and rebates,,https://www.njcleanenergy.com/renewable-energy/programs/solar-programs,active,Solar Programs,2025-06-26 21:54:45.326,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://www.njcleanenergy.com/renewable-energy/programs/solar-programs,ongoing,f,f,2025-10-22 15:55:12.057349
2467,MacArthur Foundation Community Resilience,MacArthur Foundation,foundation,"$10,000 to $100,000",Quarterly deadlines,"[""Foundation Grants""]","[""Nonprofit status"",""Geographic focus"",""Mission alignment""]",Community Resilience program from MacArthur Foundation supporting community-based environmental initiatives.,MacArthur Foundation Grants Office,https://www.macarthur.org/grants,Active,Climate & Resilience,2025-07-20 04:18:51.563224,2025-07-27 02:32:49.960246,2,2025-07-21 23:31:10.781879,Major Foundation Program Verification,Major foundation climate programs verified as legitimate categories,2025-07-22 22:44:18.52,https://www.macarthur.org/grants,active,f,f,2025-10-22 15:55:12.057349
2466,MacArthur Foundation Climate Solutions,MacArthur Foundation,foundation,Up to $2 million,Rolling applications,"[""Foundation Grants""]","[""Nonprofit status"",""Geographic focus"",""Mission alignment""]",Climate Solutions program from MacArthur Foundation supporting community-based environmental initiatives.,MacArthur Foundation Grants Office,https://www.macarthur.org/grants,Active,Climate & Resilience,2025-07-20 04:18:51.500892,2025-07-27 02:32:49.960246,2,2025-07-21 23:31:10.781879,Major Foundation Program Verification,Major foundation climate programs verified as legitimate categories,2025-07-22 15:55:12.057349,https://www.macarthur.org/grants,ongoing,f,f,2025-10-22 15:55:12.057349
184,Great Lakes and St. Lawrence Cities Initiative,GLSLCI,local,$200 million binational coordination,ongoing,"[""Binational Climate"",""Mayor Network""]","[""Great Lakes city"",""Climate action""]",Binational network of mayors advancing climate and clean energy solutions,,https://glslcities.org/,active,Binational Climate,2025-06-26 21:55:30.205,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://glslcities.org/,ongoing,f,f,2025-10-22 15:55:12.057349
186,NY Build Back Better Regional Challenge,NY State,state,$500 million federal coordination,ongoing,"[""Federal Coordination"",""Regional Development""]","[""Regional development"",""Federal funding""]",Coordination of federal Build Back Better funding for regional economic development,,https://esd.ny.gov/build-back-better/,active,Federal Program Coordination,2025-06-26 21:55:30.205,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://esd.ny.gov/build-back-better/,ongoing,f,f,2025-10-22 15:55:12.057349
2473,New York Community Trust Environmental Grants,New York Community Trust,foundation,"$25,000 to $250,000",Quarterly deadlines,"[""Foundation Grants""]","[""Nonprofit status"",""Geographic focus"",""Mission alignment""]",Environmental Grants program from New York Community Trust supporting community-based environmental initiatives.,New York Community Trust Grants Office,https://www.newyorkcommunitytrust.org/grants,Active,Climate & Resilience,2025-07-20 04:18:51.939122,2025-07-27 02:32:49.960246,2,2025-07-21 23:31:10.781879,Major Foundation Program Verification,Major foundation climate programs verified as legitimate categories,2025-07-22 22:44:18.578,https://www.newyorkcommunitytrust.org/grants,active,f,f,2025-10-22 15:55:12.057349
2474,New York Community Trust Climate Solutions,New York Community Trust,foundation,"Up to $500,000",Rolling applications,"[""Foundation Grants""]","[""Nonprofit status"",""Geographic focus"",""Mission alignment""]",Climate Solutions program from New York Community Trust supporting community-based environmental initiatives.,New York Community Trust Grants Office,https://www.newyorkcommunitytrust.org/grants,Active,Climate & Resilience,2025-07-20 04:18:52.004811,2025-07-27 02:32:49.960246,2,2025-07-21 23:31:10.781879,Major Foundation Program Verification,Major foundation climate programs verified as legitimate categories,2025-07-22 15:55:12.057349,https://www.newyorkcommunitytrust.org/grants,ongoing,f,f,2025-10-22 15:55:12.057349
2472,William Penn Foundation Green Infrastructure,William Penn Foundation,foundation,"$100,000 to $5 million",Rolling applications,"[""Foundation Grants""]","[""Nonprofit status"",""Geographic focus"",""Mission alignment""]",Green Infrastructure program from William Penn Foundation supporting community-based environmental initiatives.,William Penn Foundation Grants Office,https://www.williampenn.org/grants,Active,Climate & Resilience,2025-07-20 04:18:51.875307,2025-07-27 02:32:49.960246,2,2025-07-21 23:38:58.31999,Final Review - Legitimate Organizations,Final verification of remaining legitimate programs,2025-07-22 15:55:12.057349,https://www.williampenn.org/grants,ongoing,f,f,2025-10-22 15:55:12.057349
